,description_id,listing_id,tag
0,14,2,D3
1,14,2,Git
2,24,3,Scala
3,26,3,Hive
4,26,3,Spark
5,27,3,Python
6,27,3,Scala
7,28,3,SQL
8,37,4,Excel
9,38,6,Data Pipeline
10,45,6,Data Pipeline
11,45,6,Scala
12,46,6,Python
13,47,6,Airflow
14,49,7,ETL
15,49,7,Python
16,50,7,Python
17,56,8,Java
18,56,8,Python
19,56,8,SQL
20,57,8,Excel
21,79,9,Python
22,90,10,Python
23,91,10,Python
24,96,10,Python
25,98,11,Scala
26,100,11,ETL
27,107,11,ETL
28,108,11,Testing
29,109,11,Linux
30,109,11,SQL
31,119,12,AWS
32,119,12,Azure
33,119,12,Hadoop
34,119,12,Java
35,119,12,Linux
36,119,12,OOP
37,119,12,Python
38,119,12,SQL
39,119,12,Spark
40,135,12,Excel
41,137,12,Java
42,137,12,Python
43,138,12,Python
44,138,12,Scala
45,140,12,AWS
46,140,12,Azure
47,142,12,Tableau
48,144,12,ETL
49,145,12,Hadoop
50,145,12,Hbase
51,145,12,Hive
52,145,12,OOP
53,146,12,SQL
54,147,12,AWS
55,148,13,Data Lake
56,154,13,Data Pipeline
57,156,13,Scala
58,157,13,AWS
59,157,13,SQL
60,158,13,Testing
61,160,13,SQL
62,160,13,Spark
63,161,13,SQL
64,161,13,Scala
65,161,13,Spark
66,164,13,Java
67,164,13,Python
68,164,13,Shell
69,165,13,AWS
70,166,13,Scala
71,166,13,Spark
72,168,13,Linux
73,168,13,Shell
74,170,13,Git
75,179,13,SQL
76,180,13,AWS
77,185,14,ETL
78,196,15,Python
79,196,15, R 
80,197,15,Excel
81,198,15,Excel
82,213,17,Scala
83,216,17,Java
84,216,17,Javascript
85,216,17,Python
86,219,17,Excel
87,220,17,AWS
88,220,17,GCP
89,221,17,Linux
90,222,17,SQL
91,225,17,Git
92,227,17,D3
93,227,17,Java
94,227,17,Javascript
95,231,18,Data Pipeline
96,231,18,Google Cloud
97,231,18,Spark
98,233,18,Testing
99,236,18,Java
100,237,18,Cassandra
101,237,18,Hadoop
102,237,18,OOP
103,238,18,Java
104,238,18,Scala
105,252,20,ETL
106,265,20,Excel
107,269,20,ETL
108,269,20,SQL
109,270,20,ETL
110,270,20,SQL
111,275,21,Git
112,276,21,Testing
113,278,21,Python
114,279,21,Excel
115,280,21,Git
116,296,23,SQL
117,297,23,Python
118,300,23,AWS
119,300,23,Redshift
120,303,23,ETL
121,305,23,Git
122,322,24,Python
123,325,24,Linux
124,326,24,Python
125,326,24,Shell
126,327,24,Excel
127,329,24,Excel
128,329,24,Linux
129,329,24,Python
130,329,24,Shell
131,335,25,Pandas
132,335,25,Python
133,335,25,Scikit-learn
134,337,25,AWS
135,339,25,SQL
136,353,26,Excel
137,353,26,SQL
138,353,26,Tableau
139,354,26,Excel
140,355,26,Tableau
141,370,26,Tableau
142,372,26,SQL
143,373,26,SQL
144,377,26,Excel
145,380,26,Excel
146,382,26,Excel
147,383,26,Tableau
148,398,26,Tableau
149,400,26,SQL
150,402,26,SQL
151,403,26,SQL
152,410,26,Excel
153,413,26,Excel
154,438,27,C++
155,438,27,Java
156,442,27,Excel
157,445,27,C++
158,445,27,Java
159,445,27,Python
160,457,28,Python
161,481,29,Python
162,481,29,SQL
163,490,30,Java
164,490,30,Python
165,490,30,Scala
166,493,30,Data Pipeline
167,497,30,Data Pipeline
168,511,31,Excel
169,514,31,ETL
170,515,31,Excel
171,515,31,SQL
172,516,31,C#
173,516,31,Java
174,516,31,Python
175,517,31,ETL
176,519,31,Excel
177,526,31,Airflow
178,526,31,ETL
179,527,31,AWS
180,527,31,Azure
181,528,31,Azure
182,528,31,BigQuery
183,528,31,Redshift
184,528,31,SQL
185,535,32,Scala
186,544,32,ETL
187,544,32,Java
188,548,32,ETL
189,551,32,Data Lake
190,551,32,NoSQL
191,551,32,SQL
192,567,33,Excel
193,570,33,Data Pipeline
194,571,33,SQL
195,572,33,Python
196,576,33,Excel
197,594,34,SQL
198,595,34,Python
199,598,36,SQL
200,599,36,ETL
201,600,36,Excel
202,600,36,Tableau
203,601,36,Java
204,601,36,Python
205,606,36,Excel
206,606,36,Tableau
207,611,36,Data Pipeline
208,615,36,Excel
209,634,38,SAS
210,652,40,Scala
211,661,40,ETL
212,661,40,Java
213,663,41,ETL
214,664,41,Testing
215,668,41,ETL
216,673,41,SQL
217,674,41,NumPy
218,674,41,Pandas
219,674,41,Python
220,675,41,AWS
221,676,41,Airflow
222,681,41,Python
223,686,42,SQL
224,688,42,Java
225,688,42,Python
226,688,42,Scala
227,690,42,Airflow
228,690,42,ETL
229,691,42,AWS
230,691,42,Spark
231,692,42,Git
232,704,43,SQL
233,705,43,Python
234,709,44,SQL
235,722,44,Excel
236,730,46,Data Pipeline
237,730,46,ETL
238,734,46,Java
239,734,46,Javascript
240,734,46,Python
241,734,46,SQL
242,735,46,ETL
243,736,46,Excel
244,750,49,Testing
245,755,49,Python
246,756,49,SQL
247,762,49,Pyspark
248,762,49,Python
249,762,49,Spark
250,764,49,AWS
251,764,49,Azure
252,764,49,Scala
253,765,49,Hadoop
254,765,49,OOP
255,770,51,Data Pipeline
256,781,51,Python
257,781,51,Scala
258,782,51,Hive
259,782,51,Spark
260,783,51,SQL
261,785,51,Hadoop
262,785,51,OOP
263,786,51,Airflow
264,787,51,Hive
265,787,51,SQL
266,787,51,Spark
267,797,52,MySQL
268,797,52,Redshift
269,797,52,SQL
270,798,52,Azure
271,798,52,Databricks
272,798,52,Python
273,799,52,Tableau
274,801,52,BigQuery
275,801,52,Redshift
276,803,52,C++
277,803,52,Java
278,803,52,OOP
279,803,52,Python
280,803,52,Scala
281,807,52,Git
282,817,53,SQL
283,818,53,ETL
284,819,53,Redshift
285,821,53,Linux
286,822,53,Perl
287,822,53,Python
288,822,53,Scala
289,823,53,AWS
290,823,53,EMR
291,823,53,Redshift
292,824,53,Hadoop
293,824,53,Hbase
294,824,53,Hive
295,824,53,OOP
296,824,53,Pig
297,824,53,Spark
298,825,53,Tableau
299,829,55,Excel
300,829,55,NumPy
301,829,55,Pandas
302,829,55,SQL
303,831,55,OOP
304,831,55,Python
305,833,55,Testing
306,839,55,SQL
307,840,55,Testing
308,841,55,Testing
309,872,57,Spark
310,876,57,Python
311,876,57,Spark
312,878,57,Airflow
313,884,58,ETL
314,886,58,MySQL
315,886,58,SQL
316,890,58,AWS
317,890,58,Redshift
318,891,58,Java
319,891,58,Python
320,891,58,Scala
321,899,60,Data Pipeline
322,902,60,Data Pipeline
323,904,60,Python
324,905,60,NumPy
325,905,60,Pandas
326,906,60,Excel
327,908,60,SQL
328,909,60,Hadoop
329,909,60,OOP
330,909,60,Spark
331,927,61,MongoDB
332,927,61,MySQL
333,927,61,SQL
334,929,61,Keras
335,929,61,Pandas
336,929,61,PyTorch
337,929,61,Scikit-learn
338,931,61,Excel
339,931,61,SQL
340,933,61,Testing
341,934,61,Python
342,934,61,Scala
343,935,61,AWS
344,935,61,MongoDB
345,935,61,MySQL
346,935,61,Redshift
347,935,61,SQL
348,935,61,postgresql
349,936,61,Java
350,936,61,Javascript
351,936,61,SQL
352,946,61,Java
353,946,61,Javascript
354,947,61,Python
355,953,62,Data Pipeline
356,956,62,Data Pipeline
357,958,62,Python
358,959,62,NumPy
359,959,62,Pandas
360,960,62,Excel
361,962,62,SQL
362,963,62,Hadoop
363,963,62,OOP
364,963,62,Spark
365,981,63,MongoDB
366,981,63,MySQL
367,981,63,SQL
368,983,63,Keras
369,983,63,Pandas
370,983,63,PyTorch
371,983,63,Scikit-learn
372,985,63,Excel
373,985,63,SQL
374,987,63,Testing
375,988,63,Python
376,988,63,Scala
377,989,63,AWS
378,989,63,MongoDB
379,989,63,MySQL
380,989,63,Redshift
381,989,63,SQL
382,989,63,postgresql
383,990,63,Java
384,990,63,Javascript
385,990,63,SQL
386,1000,63,Java
387,1000,63,Javascript
388,1001,63,Python
389,1006,64,Scala
390,1009,64,ETL
391,1010,64,ETL
392,1013,64,ETL
393,1014,64,ETL
394,1015,64,SQL
395,1016,64,SAS
396,1017,64,SQL
397,1018,64,C#
398,1018,64,Python
399,1023,65,Testing
400,1043,68,Python
401,1043,68,SQL
402,1050,68,Python
403,1050,68,SQL
404,1052,68,SAS
405,1078,71,SQL
406,1079,71,Pandas
407,1079,71,Python
408,1080,71,ETL
409,1080,71,Python
410,1081,71,Tableau
411,1087,72,Data Pipeline
412,1093,72,Git
413,1098,72,SQL
414,1099,72,ETL
415,1099,72,Hadoop
416,1099,72,Hive
417,1099,72,OOP
418,1099,72,Pyspark
419,1099,72,Spark
420,1101,72,Object Oriented
421,1101,72,Python
422,1115,73,Linux
423,1119,74,Python
424,1119,74, R 
425,1121,74,NoSQL
426,1121,74,SQL
427,1122,74,Docker
428,1122,74,Kubernetes
429,1123,74,Git
430,1127,74,Python
431,1129,75,Python
432,1130,75,AWS
433,1130,75,Data Pipeline
434,1131,75,Pyspark
435,1131,75,Spark
436,1149,78,SQL
437,1150,78,Pandas
438,1150,78,Python
439,1151,78,ETL
440,1151,78,Python
441,1152,78,Tableau
442,1158,79,Data Pipeline
443,1164,79,Git
444,1169,79,SQL
445,1170,79,ETL
446,1170,79,Hadoop
447,1170,79,Hive
448,1170,79,OOP
449,1170,79,Pyspark
450,1170,79,Spark
451,1172,79,Object Oriented
452,1172,79,Python
453,1186,80,Linux
454,1190,81,Python
455,1190,81, R 
456,1192,81,NoSQL
457,1192,81,SQL
458,1193,81,Docker
459,1193,81,Kubernetes
460,1194,81,Git
461,1198,81,Python
462,1200,82,Python
463,1201,82,AWS
464,1201,82,Data Pipeline
465,1202,82,Pyspark
466,1202,82,Spark
467,1212,83,Excel
468,1213,83,C++
469,1213,83,Java
470,1213,83,Python
471,1229,86,Data Pipeline
472,1237,86,Python
473,1237,86,SQL
474,1238,86,NumPy
475,1238,86,Pandas
476,1238,86,Python
477,1238,86,Scikit-learn
478,1241,86,Excel
479,1244,86,SQL
480,1244,86,postgresql
481,1245,86,AWS
482,1245,86,Azure
483,1264,87,ETL
484,1265,87,Data Pipeline
485,1265,87,Scala
486,1276,87,Docker
487,1276,87,Python
488,1277,87,Git
489,1278,87,AWS
490,1278,87,EMR
491,1279,87,AWS
492,1279,87,Redshift
493,1281,87,Data Lake
494,1292,88,Java
495,1299,89,ETL
496,1300,89,ETL
497,1300,89,Testing
498,1302,89,ETL
499,1306,89,Testing
500,1312,89,Testing
501,1321,89,Scala
502,1326,90,Scala
503,1329,90,Testing
504,1364,90,OOP
505,1373,91,AWS
506,1373,91,Google Cloud
507,1373,91,Python
508,1382,91,Airflow
509,1387,92,Testing
510,1392,92,Data Pipeline
511,1396,92,Data Pipeline
512,1398,92,Hadoop
513,1398,92,Hbase
514,1398,92,Hive
515,1398,92,OOP
516,1398,92,Redshift
517,1398,92,Spark
518,1399,92,SQL
519,1404,92,Excel
520,1409,92,Python
521,1409,92, R 
522,1410,92,Testing
523,1417,93,Git
524,1421,93,Python
525,1421,93,SQL
526,1430,94,Linux
527,1435,94,Linux
528,1436,94,Python
529,1436,94,SQL
530,1436,94,Shell
531,1445,96,Java
532,1445,96,Python
533,1446,96,SQL
534,1451,97,Data Pipeline
535,1453,97,Testing
536,1456,97,Azure
537,1461,98,ETL
538,1462,98,ETL
539,1469,98,Scala
540,1470,98,NoSQL
541,1470,98,SQL
542,1470,98,Testing
543,1471,99,Testing
544,1476,100,Testing
545,1484,101,Python
546,1485,101,SQL
547,1486,101,Java
548,1487,101,Hadoop
549,1487,101,Hive
550,1487,101,OOP
551,1487,101,Pig
552,1489,101,Java
553,1489,101,Javascript
554,1490,101,Git
555,1492,101,AWS
556,1492,101,Linux
557,1493,101,Django
558,1494,101,NoSQL
559,1494,101,SQL
560,1497,101,C++
561,1499,102,AWS
562,1501,102,Azure
563,1501,102,SQL
564,1502,102,BigQuery
565,1502,102,Data Pipeline
566,1502,102,ETL
567,1502,102,GCP
568,1502,102,Google Cloud
569,1503,102,Spark
570,1511,103,Pandas
571,1511,103,Pyspark
572,1511,103,Spark
573,1513,103,Data Pipeline
574,1515,103,SQL
575,1518,103,Git
576,1522,103,Data Lake
577,1530,104,ETL
578,1530,104,SQL
579,1534,104,Java
580,1534,104,Python
581,1534,104,Scala
582,1535,104,Redshift
583,1536,104,Spark
584,1537,104,SQL
585,1545,105,Data Pipeline
586,1547,105,Data Pipeline
587,1556,105,Testing
588,1560,106,NoSQL
589,1560,106,SQL
590,1561,106,ETL
591,1562,106,Java
592,1562,106,Python
593,1563,106,AWS
594,1566,106,Java
595,1567,106,Python
596,1572,107,Azure
597,1572,107,SQL
598,1580,109,Python
599,1589,110,Testing
600,1594,110,Data Pipeline
601,1598,110,Data Pipeline
602,1600,110,Hadoop
603,1600,110,Hbase
604,1600,110,Hive
605,1600,110,OOP
606,1600,110,Redshift
607,1600,110,Spark
608,1601,110,SQL
609,1606,110,Excel
610,1611,110,Python
611,1611,110, R 
612,1612,110,Testing
613,1619,111,Git
614,1623,111,Python
615,1623,111,SQL
616,1632,112,Linux
617,1637,112,Linux
618,1638,112,Python
619,1638,112,SQL
620,1638,112,Shell
621,1646,114,Testing
622,1664,114,C#
623,1664,114,C++
624,1664,114,Java
625,1664,114,Javascript
626,1664,114,Python
627,1676,115,Java
628,1676,115,Python
629,1677,115,SQL
630,1682,116,Data Pipeline
631,1684,116,Testing
632,1687,116,Azure
633,1692,117,ETL
634,1693,117,ETL
635,1700,117,Scala
636,1701,117,NoSQL
637,1701,117,SQL
638,1701,117,Testing
639,1702,118,Testing
640,1705,119,Hadoop
641,1705,119,OOP
642,1707,119,Scala
643,1711,119,C++
644,1711,119,Java
645,1711,119,Python
646,1716,120,Testing
647,1729,121,Excel
648,1733,122,Testing
649,1736,123,Hadoop
650,1736,123,OOP
651,1738,123,Scala
652,1742,123,C++
653,1742,123,Java
654,1742,123,Python
655,1747,124,Testing
656,1760,125,Excel
657,1768,126,Python
658,1769,126,SQL
659,1770,126,Java
660,1771,126,Hadoop
661,1771,126,Hive
662,1771,126,OOP
663,1771,126,Pig
664,1773,126,Java
665,1773,126,Javascript
666,1774,126,Git
667,1776,126,AWS
668,1776,126,Linux
669,1777,126,Django
670,1778,126,NoSQL
671,1778,126,SQL
672,1781,126,C++
673,1783,127,AWS
674,1785,127,Azure
675,1785,127,SQL
676,1786,127,BigQuery
677,1786,127,Data Pipeline
678,1786,127,ETL
679,1786,127,GCP
680,1786,127,Google Cloud
681,1787,127,Spark
682,1795,128,Pandas
683,1795,128,Pyspark
684,1795,128,Spark
685,1797,128,Data Pipeline
686,1799,128,SQL
687,1802,128,Git
688,1806,128,Data Lake
689,1808,129,C#
690,1808,129,Python
691,1809,129,Testing
692,1812,129,Scala
693,1824,129,Excel
694,1840,130,ETL
695,1840,130,SQL
696,1844,130,Java
697,1844,130,Python
698,1844,130,Scala
699,1845,130,Redshift
700,1846,130,Spark
701,1847,130,SQL
702,1857,131,Testing
703,1859,131,Testing
704,1861,131,Testing
705,1868,132,Data Pipeline
706,1870,132,Data Pipeline
707,1879,132,Testing
708,1883,133,NoSQL
709,1883,133,SQL
710,1884,133,ETL
711,1885,133,Java
712,1885,133,Python
713,1886,133,AWS
714,1889,133,Java
715,1890,133,Python
716,1894,134,Scala
717,1927,136,ETL
718,1932,136,Airflow
719,1932,136,Python
720,1932,136,SQL
721,1937,136,Excel
722,1941,136,Excel
723,1953,137,Scala
724,1958,137,Excel
725,1962,137,OOP
726,1968,138,Python
727,1973,138,Java
728,1973,138,Python
729,1974,138,Matlab
730,1974,138,Python
731,1974,138,SAS
732,1974,138,SPSS
733,1975,138,AWS
734,1975,138,Azure
735,1976,138,Excel
736,1990,139,Excel
737,1991,139,Matlab
738,1991,139,NumPy
739,1992,139,D3
740,1993,139,SQL
741,1994,139,Testing
742,1995,139,C++
743,1996,140,Python
744,1997,140,Git
745,2004,141,Data Pipeline
746,2004,141,Scala
747,2005,141,SQL
748,2006,141,ETL
749,2008,141,Java
750,2008,141,Python
751,2009,141,Git
752,2011,141,AWS
753,2011,141,Azure
754,2013,141,Data Pipeline
755,2013,141,Scala
756,2014,141,SQL
757,2015,141,ETL
758,2017,141,Java
759,2017,141,Python
760,2018,141,Git
761,2020,141,AWS
762,2020,141,Azure
763,2021,141,SQL
764,2023,141,Tableau
765,2036,142,Linux
766,2039,143,Perl
767,2039,143,Python
768,2039,143,Shell
769,2044,143,AWS
770,2045,143,AWS
771,2049,143,AWS
772,2053,143,AWS
773,2055,143,AWS
774,2056,143,AWS
775,2061,143,Linux
776,2062,144,SQL
777,2063,144,Python
778,2064,144,C#
779,2079,145,AWS
780,2079,145,Azure
781,2079,145,MySQL
782,2079,145,SQL
783,2081,145,Linux
784,2081,145,Shell
785,2083,145,Excel
786,2087,145,C#
787,2087,145,C++
788,2087,145,Java
789,2087,145,Perl
790,2087,145,Python
791,2088,145,Linux
792,2088,145,Shell
793,2089,145,SQL
794,2129,149,Excel
795,2130,149,C++
796,2130,149,Java
797,2130,149,Python
798,2134,150,Python
799,2134,150, R 
800,2135,150,C++
801,2135,150,Java
802,2135,150,Javascript
803,2135,150,Python
804,2135,150,SQL
805,2149,151,Linux
806,2182,153,Python
807,2187,153,AWS
808,2195,153,Flask
809,2198,154,Data Pipeline
810,2198,154,ETL
811,2206,154,ETL
812,2209,154,SQL
813,2210,154,Excel
814,2214,154,Java
815,2214,154,Python
816,2216,155,ETL
817,2221,155,Java
818,2221,155,Python
819,2221,155,Scala
820,2224,155,Git
821,2225,155,Testing
822,2229,156,Excel
823,2230,156,Azure
824,2230,156,SQL
825,2232,156,Excel
826,2233,156,Azure
827,2233,156,ETL
828,2233,156,Hadoop
829,2233,156,OOP
830,2233,156,Spark
831,2235,156,Tableau
832,2237,156,Data Pipeline
833,2243,156,Azure
834,2243,156,Databricks
835,2243,156,Hive
836,2243,156,Python
837,2259,157,Databricks
838,2262,157,Databricks
839,2264,157,ETL
840,2264,157,SQL
841,2268,157,Databricks
842,2269,157,Python
843,2270,157,SQL
844,2271,157,SQL
845,2283,158,ETL
846,2283,158,Scala
847,2284,158,Data Pipeline
848,2289,158,Java
849,2289,158,SQL
850,2291,158,Excel
851,2293,158,Data Pipeline
852,2293,158,ETL
853,2293,158,Testing
854,2295,158,Testing
855,2297,158,Git
856,2298,158,Linux
857,2311,162,Azure
858,2312,162,Azure
859,2312,162,Databricks
860,2312,162,Pyspark
861,2312,162,SQL
862,2312,162,Spark
863,2313,164,Scala
864,2320,164,Java
865,2321,164,Hbase
866,2321,164,Spark
867,2322,164,Scala
868,2327,164,Python
869,2327,164,Scala
870,2328,164,AWS
871,2330,165,Hadoop
872,2330,165,OOP
873,2331,165,Hadoop
874,2331,165,OOP
875,2332,165,Hadoop
876,2332,165,OOP
877,2335,165,Hadoop
878,2335,165,OOP
879,2336,165,SAS
880,2338,165,Hadoop
881,2338,165,OOP
882,2339,165,Spark
883,2340,165,AWS
884,2340,165,EMR
885,2340,165,Redshift
886,2341,165,AWS
887,2343,165,Linux
888,2344,165,Airflow
889,2357,166,Python
890,2357,166,SQL
891,2358,166,Linux
892,2359,166,Excel
893,2362,166,Docker
894,2362,166,Kubernetes
895,2364,166,AWS
896,2382,168,Hadoop
897,2382,168,OOP
898,2383,168,Hadoop
899,2383,168,OOP
900,2384,168,Hadoop
901,2384,168,OOP
902,2387,168,Hadoop
903,2387,168,OOP
904,2388,168,SAS
905,2390,168,Hadoop
906,2390,168,OOP
907,2391,168,Spark
908,2392,168,AWS
909,2392,168,EMR
910,2392,168,Redshift
911,2393,168,AWS
912,2395,168,Linux
913,2396,168,Airflow
914,2409,169,Python
915,2409,169,SQL
916,2410,169,Linux
917,2411,169,Excel
918,2414,169,Docker
919,2414,169,Kubernetes
920,2416,169,AWS
921,2421,170,Perl
922,2454,172,Python
923,2454,172,SQL
924,2455,172,NumPy
925,2455,172,Pandas
926,2468,174,Azure
927,2468,174,SQL
928,2469,174,Azure
929,2470,174,Azure
930,2472,174,Azure
931,2477,175, C 
932,2477,175,C++
933,2477,175,Linux
934,2478,175,Excel
935,2478,175,Python
936,2481,175,Keras
937,2481,175,Python
938,2483,175,Excel
939,2485,175,Matlab
940,2499,177,SQL
941,2500,177,Java
942,2500,177,Javascript
943,2501,177,Excel
944,2503,177,Excel
945,2519,177,SQL
946,2520,177,Python
947,2529,178,SQL
948,2530,178,ETL
949,2532,178,MySQL
950,2532,178,SQL
951,2572,180,Excel
952,2572,180,Java
953,2572,180,Javascript
954,2572,180,MySQL
955,2572,180,Python
956,2572,180,SQL
957,2574,180,Data Pipeline
958,2579,180,Excel
959,2583,181,Testing
960,2585,181,ETL
961,2586,181,Hadoop
962,2586,181,OOP
963,2588,181,Hadoop
964,2588,181,OOP
965,2590,181,Hbase
966,2590,181,Hive
967,2590,181,MySQL
968,2590,181,SQL
969,2591,181,Hadoop
970,2591,181,Java
971,2591,181,Javascript
972,2591,181,OOP
973,2593,181,Java
974,2593,181,Javascript
975,2593,181,Perl
976,2593,181,Pig
977,2593,181,Python
978,2593,181,SQL
979,2606,182,ETL
980,2606,182,SQL
981,2610,182,Java
982,2610,182,Python
983,2610,182,Scala
984,2611,182,Redshift
985,2612,182,Spark
986,2613,182,SQL
987,2623,183,Testing
988,2625,183,Testing
989,2627,183,Testing
990,2634,184,Data Pipeline
991,2636,184,Data Pipeline
992,2645,184,Testing
993,2649,185,NoSQL
994,2649,185,SQL
995,2650,185,ETL
996,2651,185,Java
997,2651,185,Python
998,2652,185,AWS
999,2655,185,Java
1000,2656,185,Python
1001,2660,186,Scala
1002,2693,188,ETL
1003,2698,188,Airflow
1004,2698,188,Python
1005,2698,188,SQL
1006,2703,188,Excel
1007,2707,188,Excel
1008,2709,190,Pandas
1009,2709,190,Python
1010,2711,190,Linux
1011,2713,190,Excel
1012,2716,190,C++
1013,2723,191,Java
1014,2724,191,Python
1015,2726,191,Excel
1016,2734,192,Scala
1017,2737,192,Git
1018,2737,192,Linux
1019,2737,192,Python
1020,2737,192,Shell
1021,2771,193,Java
1022,2771,193,OOP
1023,2776,193,Excel
1024,2781,194,Scala
1025,2781,194,Spark
1026,2800,196,C#
1027,2800,196,Java
1028,2800,196,SQL
1029,2800,196,Shell
1030,2801,196,Object Oriented
1031,2855,198,SQL
1032,2860,198,Excel
1033,2875,198,SQL
1034,2876,198,Excel
1035,2897,200,Scala
1036,2900,200,ETL
1037,2901,200,ETL
1038,2904,200,ETL
1039,2905,200,ETL
1040,2906,200,SQL
1041,2907,200,SAS
1042,2908,200,SQL
1043,2909,200,C#
1044,2909,200,Python
1045,2928,200,SQL
1046,2934,200,OOP
1047,2940,201,Excel
1048,2940,201,Matlab
1049,2941,201,Excel
1050,2941,201,Matlab
1051,2958,202,Java
1052,2959,202,Java
1053,2959,202,Javascript
1054,2959,202,Testing
1055,2964,202,AWS
1056,2964,202,GCP
1057,2966,202,Excel
1058,2967,203,Tableau
1059,2968,203,NoSQL
1060,2968,203,SQL
1061,2968,203,Scala
1062,2968,203,Tableau
1063,2975,203,Tableau
1064,2976,203,Tableau
1065,2977,203,C#
1066,2977,203,SQL
1067,2980,204,Excel
1068,2996,205,ETL
1069,2997,205,SQL
1070,2998,205,C#
1071,3008,206,SQL
1072,3009,206,C#
1073,3009,206,Java
1074,3031,207,Excel
1075,3032,207,Excel
1076,3033,207,C++
1077,3033,207,Java
1078,3033,207,Matlab
1079,3033,207,Python
1080,3035,207,C++
1081,3035,207,Java
1082,3035,207,Python
1083,3036,208,ETL
1084,3037,208,Data Pipeline
1085,3038,208,Python
1086,3038,208,SQL
1087,3051,209,MySQL
1088,3051,209,SQL
1089,3059,209,Excel
1090,3059,209,MySQL
1091,3059,209,SQL
1092,3067,209,Python
1093,3068,209,Tableau
1094,3084,210,C++
1095,3084,210,Java
1096,3084,210,Python
1097,3086,210,Excel
1098,3088,211,Testing
1099,3094,211,Python
1100,3105,212,Data Pipeline
1101,3105,212,Scala
1102,3111,212,Python
1103,3112,212,SQL
1104,3113,212,ETL
1105,3113,212,SQL
1106,3114,212,Excel
1107,3115,212,Tableau
1108,3116,212,AWS
1109,3116,212,Data Lake
1110,3116,212,Redshift
1111,3117,212,SQL
1112,3117,212,postgresql
1113,3118,212,ETL
1114,3120,212,Airflow
1115,3130,213,SQL
1116,3137,216,ETL
1117,3137,216,SQL
1118,3140,216,AWS
1119,3140,216,Azure
1120,3141,216,Python
1121,3142,216,AWS
1122,3142,216,Tableau
1123,3160,217,OOP
1124,3164,218,Testing
1125,3179,218,C#
1126,3179,218,C++
1127,3179,218,Java
1128,3179,218,Javascript
1129,3179,218,Python
1130,3180,219,Data Pipeline
1131,3180,219,Scala
1132,3188,219,Tableau
1133,3189,219,SQL
1134,3197,220,Testing
1135,3198,220,Java
1136,3198,220,Perl
1137,3198,220,Python
1138,3217,223,Matlab
1139,3220,224,ETL
1140,3220,224,SQL
1141,3221,224,Python
1142,3310,233,Java
1143,3310,233,Javascript
1144,3311,233,SQL
1145,3317,235,Scala
1146,3318,235,Data Pipeline
1147,3318,235,ETL
1148,3320,235,SQL
1149,3321,235,Data Pipeline
1150,3321,235,Java
1151,3321,235,Python
1152,3322,235,Data Lake
1153,3324,235,Spark
1154,3325,235,MongoDB
1155,3325,235,MySQL
1156,3325,235,NoSQL
1157,3325,235,SQL
1158,3326,235,AWS
1159,3326,235,Redshift
1160,3336,236,Data Pipeline
1161,3341,236,Pandas
1162,3342,236,Azure
1163,3342,236,Data Pipeline
1164,3342,236,SQL
1165,3343,236,Excel
1166,3344,236,Excel
1167,3345,236,Excel
1168,3347,236,Excel
1169,3348,236,SAS
1170,3348,236,SPSS
1171,3349,237,Excel
1172,3350,237,Excel
1173,3355,237,Excel
1174,3356,237,Excel
1175,3357,237,Excel
1176,3358,237,Excel
1177,3359,237,Excel
1178,3368,237,Perl
1179,3368,237,Python
1180,3383,237,SAS
1181,3390,237,Perl
1182,3390,237,Python
1183,3399,238,C++
1184,3399,238,Java
1185,3399,238,Javascript
1186,3399,238,Python
1187,3406,239,Scala
1188,3407,239,MongoDB
1189,3407,239,NoSQL
1190,3407,239,SQL
1191,3409,239,SQL
1192,3412,239,C++
1193,3412,239,Python
1194,3413,239,BigQuery
1195,3417,240,ETL
1196,3423,240,Java
1197,3423,240,Python
1198,3423,240,Scala
1199,3425,240,AWS
1200,3425,240,Azure
1201,3425,240,Google Cloud
1202,3426,240,Databricks
1203,3426,240,Hadoop
1204,3426,240,OOP
1205,3427,240,BigQuery
1206,3427,240,Redshift
1207,3428,240,Pyspark
1208,3428,240,Spark
1209,3429,240,Cassandra
1210,3429,240,MongoDB
1211,3429,240,MySQL
1212,3429,240,NoSQL
1213,3429,240,SQL
1214,3429,240,postgresql
1215,3430,240,Airflow
1216,3430,240,Azure
1217,3431,240,Git
1218,3433,240,AWS
1219,3433,240,Azure
1220,3433,240,Google Cloud
1221,3434,240,Databricks
1222,3434,240,Hadoop
1223,3434,240,OOP
1224,3435,240,BigQuery
1225,3435,240,Redshift
1226,3436,240,Pyspark
1227,3436,240,Spark
1228,3437,240,Cassandra
1229,3437,240,MongoDB
1230,3437,240,MySQL
1231,3437,240,NoSQL
1232,3437,240,SQL
1233,3437,240,postgresql
1234,3438,240,Airflow
1235,3438,240,Azure
1236,3439,240,Git
1237,3472,241,OOP
1238,3477,242,Tableau
1239,3478,242,Tableau
1240,3479,242,MySQL
1241,3479,242,SQL
1242,3479,242,Tableau
1243,3481,242,Redshift
1244,3482,242,Tableau
1245,3483,242,SAS
1246,3483,242,Tableau
1247,3484,242,Tableau
1248,3485,242,NumPy
1249,3485,242,Pandas
1250,3485,242,Python
1251,3485,242,SQL
1252,3486,242,SQL
1253,3486,242,postgresql
1254,3487,242,Git
1255,3488,242,test driven
1256,3489,242,Testing
